Id,Name,LastName,FirstName,Gender,RankName,Department,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalPatentCount,TotalCourseCount
23825,"RICE, JOHN E",RICE,JOHN,Male,Other,Physics,153,12,4,0,0
2095,"RICHARDSON, JOHN D",RICHARDSON,JOHN,Male,Other,Physics,140,18,27,0,0
6620,"RICKER, GEORGE R",RICKER,GEORGE,Male,Other,Physics,171,13,32,0,0
3445,"ROLAND, GUNTHER M",ROLAND,GUNTHER,Female,Professor,Physics,1135,19,4,0,2
7365,"SCHATTENBURG, MARK L",SCHATTENBURG,MARK,Male,Other,Physics,36,68,34,6,0
5335,"SCHECHTER, PAUL L",SCHECHTER,PAUL,Male,Other,Physics,41,10,15,0,0
3210,"SHOEMAKER, DAVID H",SHOEMAKER,DAVID,Male,Other,Physics,249,10,6,0,0
6605,"SIMCOE, ROBERT A",SIMCOE,ROBERT,Male,Professor,Physics,62,17,16,0,0
4255,"SOLJACIC, MARIN",SOLJACIC,MARIN,Male,Professor,Physics,235,157,10,73,2
6760,"STEWART, IAIN W",STEWART,IAIN,Female,Professor,Physics,105,21,2,0,2
3110,"TAYLOR, WASHINGTON",TAYLOR,WASHINGTON,Female,Professor,Physics,109,3,0,0,2
5165,"TEGMARK, MAX ERIK",TEGMARK,MAX,Male,Professor,Physics,144,10,5,1,2
6920,"TEMKIN, RICHARD J",TEMKIN,RICHARD,Male,Other,Physics,119,143,38,1,0
23800,"TERRY, JAMES L",TERRY,JAMES,Male,Other,Physics,170,8,3,0,0
6750,"THALER, JESSE",THALER,JESSE,Female,Associate,Physics,120,4,5,0,2
6765,"TODADRI, SENTHIL",TODADRI,SENTHIL,Female,Professor,Physics,122,1,10,0,2
15265,"VITALE, SALVATORE",VITALE,SALVATORE,Male,Assistant,Physics,220,12,2,0,2
14795,"VOGELSBERGER, MARK",VOGELSBERGER,MARK,Male,Associate,Physics,220,5,8,0,2
2595,"VULETIC, VLADAN",VULETIC,VLADAN,Female,Professor,Physics,109,23,33,3,2
3040,"WEISS, RAINER",WEISS,RAINER,Male,Other,Physics,240,2,1,0,0
3870,"WEN, XIAO-GANG",WEN,XIAO-GANG,Female,Professor,Physics,158,2,10,0,2
7670,"WILCZEK, FRANK",WILCZEK,FRANK,Male,Professor,Physics,127,6,0,0,1
3490,"WILLIAMS, MICHAEL",WILLIAMS,MICHAEL,Male,Associate,Physics,769,22,12,0,1
14775,"WINSLOW, LINDLEY",WINSLOW,LINDLEY,Female,Assistant,Physics,88,23,5,0,1
23785,"WUKITCH, STEPHEN JAMES",WUKITCH,STEPHEN,Male,Other,Physics,145,45,4,0,0
3450,"WYSLOUCH, BOLESLAW",WYSLOUCH,BOLESLAW,Male,Professor,Physics,1053,10,35,0,0
3890,"ZWIERLEIN, MARTIN WOLFRAM",ZWIERLEIN,MARTIN,Female,Professor,Physics,57,5,16,0,2
